uid,user,lan,lon,type,amenity,name,street,housenumber
986232,lily lu,32.1984812,119.4562314,node,hospital,名典宠物医院,null,null
986232,lily lu,32.1987717,119.4559953,node,restaurant,东北水饺,null,null
986232,lily lu,32.1984993,119.4567903,node,fast_food,华莱士,null,null
986482,dailei,32.2121978,119.4597357,node,restaurant,聚英酒楼,null,null
986482,dailei,32.2131509,119.4595264,node,bank,江苏银行招商支行,null,null
986482,dailei,32.2125019,119.4592958,node,bus_station,花山路,null,null
986482,dailei,32.2105548,119.458636,node,restaurant,川旺鱼馆,null,null
986482,dailei,32.2160284,119.4599449,node,restaurant,云峰北固山龙虾城,null,null
986482,dailei,32.2113445,119.458931,node,restaurant,福源大饭店,null,null
986482,dailei,32.2127828,119.4592542,node,restaurant,银丰酒家,null,null
986482,dailei,32.2137228,119.4606422,node,bank,中国建设银行京江分理处,null,null
986482,dailei,32.2152609,119.4606597,node,pharmacy,东吴大药房,null,null
986482,dailei,32.2103097,119.4586145,node,restaurant,金老汉烧鸡公火锅店,null,null
986482,dailei,32.2107227,119.4586628,node,pharmacy,开泰大药房,null,null
986232,lily lu,32.198966,119.4558269,node,restaurant,月满楼,null,null
986645,caidan,32.2086263,119.4478433,node,restaurant,老镇江,null,null
986634,lironghua,32.2074507,119.4506722,node,atm,null,null,null
986232,lily lu,32.1990577,119.4564921,node,restaurant,哥俩好川菜,null,null
1068692,张笑非,32.206665,119.4490009,node,fast_food,KFC(大市口店),null,null
986645,caidan,32.2061757,119.4485289,node,bank,江苏银行,null,null
986232,lily lu,32.200533,119.4583342,node,school,第十一中学,null,null
986232,lily lu,32.199656,119.4554407,node,bank,中国信合,null,null
986645,caidan,32.2058126,119.4492584,node,restaurant,沪江酒店,null,null
986634,lironghua,32.2074095,119.4493879,node,atm,null,null,null
986634,lironghua,32.2071966,119.4501894,node,marketplace,万祥批发部,null,null
986232,lily lu,32.2001153,119.454386,node,school,靳家巷小学,null,null
986645,caidan,32.2041422,119.449709,node,fast_food,阿明快餐,null,null
986634,lironghua,32.2087702,119.4545056,node,atm,null,null,null
986232,lily lu,32.2006773,119.4556745,node,bank,农业银行,null,null
986232,lily lu,32.201005,119.4551381,node,bank,中国银行,null,null
986232,lily lu,32.2009451,119.4541532,node,kindergarten,贺家弄幼儿园,null,null
986645,caidan,32.2035249,119.4499022,node,bank,交通银行,null,null
986232,lily lu,32.2013682,119.4549654,node,restaurant,铁锅门,null,null
986232,lily lu,32.2017813,119.4545609,node,restaurant,小戴排挡,null,null
986634,lironghua,32.2089032,119.4549852,node,atm,null,null,null
986634,lironghua,32.2084675,119.4553499,node,school,镇江实验小学,null,null
986645,caidan,32.2012528,119.4505242,node,cinema,镇江影剧院,null,null
986232,lily lu,32.2021798,119.4551402,node,restaurant,紫燕百味鸡,null,null
986232,lily lu,32.2026392,119.4548366,node,restaurant,口福卤菜,null,null
986645,caidan,32.2010712,119.4499234,node,restaurant,海韵大酒店,null,null
986232,lily lu,32.2005829,119.4561488,node,restaurant,邵氏光头鸡,null,null
986645,caidan,32.2006936,119.4504416,node,bank,农业银行,null,null
986645,caidan,32.2004539,119.4500092,node,library,镇江图书馆,null,null
986634,lironghua,32.2061617,119.4429796,node,restaurant,金川火锅,null,null
986645,caidan,32.2003277,119.4506529,node,bank,农业银行,null,null
1068692,张笑非,32.1947588,119.4602386,node,bank,建设银行,null,null
986645,caidan,32.1998728,119.4508675,node,bank,工商银行,null,null
986645,caidan,32.1994026,119.4510177,node,restaurant,京城饭店,null,null
986645,caidan,32.1989849,119.4510177,node,bank,建设银行,null,null
986634,lironghua,32.2069011,119.446364,node,atm,null,null,null
986634,lironghua,32.2071462,119.4474047,node,atm,null,null,null
986645,caidan,32.1994198,119.4503096,node,restaurant,澳门豆捞,null,null
986482,dailei,32.2055801,119.4521018,node,pharmacy,至善堂大药房,null,null
986482,dailei,32.2033559,119.4538831,node,bank,中国邮政储蓄银行正东路营业所,null,null
986482,dailei,32.2137364,119.4526117,node,pharmacy,北固山药房,null,null
986482,dailei,32.2053123,119.4523861,node,restaurant,全聚楼烤鸭大酒店,null,null
986482,dailei,32.2092839,119.4515066,node,restaurant,锦尚新概念川菜,null,null
986482,dailei,32.2150161,119.452999,node,cafe,冬雨茶楼,null,null
986482,dailei,32.2094473,119.4514906,node,restaurant,品德聚菜馆,null,null
986482,dailei,32.2033105,119.4543659,node,bank,中国工商银行南大街支行,null,null
986482,dailei,32.2044952,119.4535022,node,hospital,正东路社区卫生服务中心,null,null
986645,caidan,32.1986772,119.4512752,node,restaurant,荟萃园,null,null
986645,caidan,32.1977511,119.4507602,node,restaurant,康记餐馆,null,null
986645,caidan,32.1973698,119.4508031,node,restaurant,萍萍餐馆,null,null
986634,lironghua,32.2057532,119.4427865,node,pharmacy,祥云药业,null,null
986645,caidan,32.1944818,119.4524554,node,restaurant,盱眙龙虾,null,null
986634,lironghua,32.2047491,119.4362145,node,atm,null,null,null
986645,caidan,32.2113839,119.4486788,node,restaurant,欣欣老鹅煲,null,null
986634,lironghua,32.2050451,119.4374972,node,cinema,人民电影院,null,null
986634,lironghua,32.2047728,119.4372069,node,atm,null,null,null
986634,lironghua,32.2050814,119.4389563,node,atm,null,null,null
986634,lironghua,32.20317,119.4339937,node,atm,null,null,null
986634,lironghua,32.2032839,119.4344824,node,pharmacy,镇江医药站,null,null
986138,qiaodongzheng,32.1994245,119.459973,node,pharmacy,长生居药店,null,null
986634,lironghua,32.2033152,119.4327706,node,atm,null,null,null
986634,lironghua,32.2031291,119.4324755,node,atm,null,null,null
986138,qiaodongzheng,32.2009491,119.4599998,node,restaurant,吉祥馄饨,null,null
586175,lorkhan,32.2016256,119.4600521,node,bank,中国银行,null,null
986232,lily lu,32.2020251,119.4600092,node,cafe,鑫达茶社,null,null
586175,lorkhan,32.2023691,119.4603976,node,bank,工商银行,null,null
2019423,cutemaps,32.2015409,119.4281094,node,fast_food,KFC (镇江站店),null,null
2019423,cutemaps,32.201259,119.4281089,node,fast_food,McDonald's (镇江站店),null,null
986634,lironghua,32.2019167,119.4303673,node,fast_food,华莱士,null,null
619810,bg5hsc,30.3092983,120.3839052,node,school,浙江工商大学下沙校区,null,null
619810,bg5hsc,30.3091589,120.3745384,node,school,浙江经济职业技术学院,null,null
619810,bg5hsc,30.3249134,120.3893232,node,school,浙江财经学院下沙校区北门,null,null
619810,bg5hsc,30.3095229,120.3608248,node,fuel,下沙服务区西加油站,null,null
619810,bg5hsc,30.3205695,120.3901703,node,school,杭州师范大学下沙校区北门,null,null
619810,bg5hsc,30.3105302,120.3624904,node,fuel,下沙服务区东加油站,null,null
2899929,LJun,31.2166901,121.3839219,node,library,长宁区图书馆,null,null
110639,aighes,31.2083983,121.3942159,node,cafe,Starbucks,null,null
775666,gcjunge,31.2078555,121.3954309,node,post_box,null,null,null
110639,aighes,31.2083786,121.394096,node,Company,TeleNav,null,null
110639,aighes,31.2083346,121.3939452,node,atm,null,null,null
110639,aighes,31.2083992,121.3960132,node,bank,中国银行,null,null
977652,darkofday,31.2127717,121.3980728,node,fast_food,必胜客,null,null
775666,gcjunge,31.2117521,121.3932637,node,restaurant,润湘之,null,null
775666,gcjunge,31.2129505,121.3956447,node,fast_food,酷味乐,null,null
775666,gcjunge,31.2105728,121.3640489,node,bank,null,null,null
775666,gcjunge,31.2086244,121.3988486,node,restaurant,龙文桂林米粉,null,null
775666,gcjunge,31.2191905,121.3681836,node,restaurant,牧羊人家,null,null
977652,darkofday,31.2185624,121.3681686,node,fast_food,肯德基,null,null
977652,darkofday,31.2191289,121.3681788,node,fast_food,麦当劳,null,null
775666,gcjunge,31.21349,121.3970512,node,restaurant,三人行骨头火锅,null,null
775666,gcjunge,31.2073813,121.3962922,node,parking,null,null,null
775666,gcjunge,31.2084483,121.3931982,node,parking,null,null,null
775666,gcjunge,31.2086135,121.3940538,node,bicycle_parking,null,null,null
775666,gcjunge,31.2150901,121.3751621,node,bus_station,公交停车场,null,null
775666,gcjunge,31.2125683,121.396111,node,restaurant,北京羊蝎子,null,null
619810,bg5hsc,30.3183122,120.3425975,node,parking,null,null,null
619810,bg5hsc,30.3185208,120.342903,node,restaurant,肯德基福雷德广场店,null,null
619810,bg5hsc,30.3186597,120.3430693,node,restaurant,必胜客福雷德广场店,null,null
619810,bg5hsc,30.3212543,120.3430361,node,restaurant,阿三烧烤,null,null
619810,bg5hsc,30.3214258,120.342494,node,hospital,浙江传媒学院卫生所,null,null
619810,bg5hsc,30.3212589,120.3427893,node,restaurant,福家煲传媒分店,null,null
2214848,fdulezi,31.1965962,121.4466195,node,police,枫林街道派出所,null,null
2735361,Jamesits,30.3119713,120.3480087,node,cinema,杭州华元电影大世界,null,null
253683,sinopitt,32.114291,118.9517373,node,parking_entrance,null,null,null
4758931,Darren0701,32.1157781,118.9494533,node,atm,中国工商银行ATM,null,null
4758931,Darren0701,32.115822,118.9494338,node,atm,中国银行ATM,null,null
1016648,zhangxinjin,31.0794954,121.5132518,node,restaurant,鼎鲜楼,null,null
190389,HHCacher,31.2819633,121.4864182,node,fast_food,McDonald's,null,null
580542,miklas,31.2395573,121.5000426,node,fast_food,null,null,null
580542,miklas,31.2398849,121.5018305,node,bench,null,null,null
190389,HHCacher,31.2405549,121.4974666,node,fast_food,McDonald's,null,null
4758931,Darren0701,32.1146571,118.9516669,node,toilets,null,null,null
2215592,xiaotu,31.8180716,120.9566134,node,ferry_terminal,null,null,null
2215592,xiaotu,31.8182084,120.9563765,node,ferry_terminal,null,null,null
253683,sinopitt,32.0990378,118.9083252,node,parking_entrance,null,null,null
1031863,Huasheng,31.5729796,120.2973395,node,restaurant,王兴记,null,null
1436097,Holywindon,31.5726457,120.2977652,node,fast_food,麦当劳,null,null
83557,Esperanza36,31.2168714,121.5038347,node,ferry_terminal,董家渡,null,null
588693,mayulu,31.130636,121.534248,node,college,中国电信天翼创投有限公司,null,null
1073950,William Denniss,31.1338477,121.396278,node,post_office,China Post,null,null
1073950,William Denniss,31.1334675,121.3964669,node,cafe,Starbucks,null,null
1073950,William Denniss,31.1349185,121.397518,node,cafe,Cafe Grazie,null,null
1073950,William Denniss,31.1361031,121.396826,node,bank,ICBC,null,null
1073950,William Denniss,31.1379673,121.3953991,node,school,null,null,null
1073950,William Denniss,31.1444779,121.4014448,node,post_office,China Post,null,null
1073950,William Denniss,31.137313,121.3963271,node,restaurant,Snack House,null,null
1073950,William Denniss,31.1339533,121.3961546,node,fast_food,McDonald's,null,null
1073950,William Denniss,31.1330028,121.3951917,node,cinema,null,null,null
3450290,ff5722,31.1338844,121.39594,node,fast_food,KFC,null,null
580542,miklas,31.3033564,121.4898074,node,bar,null,null,null
141420,Tznischd,32.193618,119.6474806,node,ferry_terminal,null,null,null
42537,XBear,31.6805845,120.3262805,node,fuel,null,null,null
42537,XBear,31.6829651,120.3279224,node,fuel,null,null,null
986482,dailei,32.1965749,119.4076533,node,school,七里店中心小学,null,null
986482,dailei,32.2021583,119.4316322,node,school,镇江市中山路小学,null,null
986482,dailei,32.2023671,119.4314391,node,school,江苏大学中山校区,null,null
986482,dailei,32.2109413,119.4351727,node,school,江苏省实验小学,null,null
3831396,Chengxuan Zou,32.2092075,119.4428546,node,school,镇江市第三中学,null,null
986482,dailei,32.204387,119.4433964,node,school,镇江市中山路小学,null,null
986482,dailei,32.2036245,119.4552142,node,hospital,镇江市第四人民医院,null,null
986482,dailei,32.2077323,119.4392497,node,hospital,镇江市第一人民医院,null,null
986482,dailei,32.1936015,119.407664,node,hospital,镇江市中西结合肾病医院,null,null
986482,dailei,32.2072285,119.4301034,node,school,镇江二中,null,null
288524,Chen Jia,32.1883394,119.4503678,node,fuel,中国石化加油站,null,null
986482,dailei,32.1941689,119.4540984,node,fuel,天桥加油站,null,null
986482,dailei,32.1968927,119.4566626,node,fuel,中山加油站,null,null
986482,dailei,32.1945775,119.4696713,node,fuel,东门加油站,null,null
986482,dailei,32.2171093,119.4509978,node,fuel,东吴加油站,null,null
986482,dailei,32.1866964,119.4015378,node,fuel,西门加油站,null,null
253683,sinopitt,32.1110928,118.9554822,node,bicycle_rental,null,null,null
596114,z_i_g_o,31.224631,121.4420152,node,bar,JA Cafe,null,null
1114156,xiaorulong,32.2116802,119.4596939,node,bank,中国邮政储蓄银行花山湾支行,null,null
1114156,xiaorulong,32.2125244,119.4620086,node,restaurant,大喜来,null,null
1114156,xiaorulong,32.2114895,119.4590662,node,restaurant,天香阁,null,null
1114156,xiaorulong,32.2124993,119.4596885,node,atm,null,null,null
1115268,songtao,32.2111733,119.437093,node,marketplace,王家巷市场,null,null
1115268,songtao,32.1954954,119.4343567,node,bank,中国邮政储蓄银行,null,null
1115268,songtao,32.2045405,119.4335751,node,pharmacy,新主张药店,null,null
1115268,songtao,32.2025678,119.4346356,node,restaurant,宝之岛酒楼,null,null
1115268,songtao,32.2031488,119.4341099,node,pharmacy,存仁堂医药,null,null
1115268,songtao,32.2168833,119.4348716,node,toilets,null,null,null
1115268,songtao,32.2013876,119.4336378,node,toilets,null,null,null
1115268,songtao,32.2036663,119.4335198,node,restaurant,和记大酒店,null,null
1115268,songtao,32.1910193,119.4359016,node,restaurant,八分饱翡翠宫,null,null
1115268,songtao,32.1989359,119.4345932,node,atm,null,null,null
1115268,songtao,32.1985759,119.4347552,node,bank,中国工商银行,null,null
1115268,songtao,32.2164295,119.4349789,node,marketplace,镇江京口闸农贸市场,null,null
1115268,songtao,32.1936705,119.4345069,node,bank,中国建设银行,null,null
1115268,songtao,32.2015901,119.4335751,node,hospital,镇江中山医院,null,null
1115268,songtao,32.1902294,119.4339168,node,restaurant,梦滋味酒楼,null,null
1115268,songtao,32.1959676,119.4341099,node,taxi,null,null,null
1115268,songtao,32.2132615,119.4367492,node,bar,佳茗茶庄,null,null
1115268,songtao,32.1915755,119.4347445,node,restaurant,伏式酒楼,null,null
1115268,songtao,32.2041202,119.4335734,node,restaurant,一见喜酒店,null,null
1115268,songtao,32.2118818,119.4376289,node,atm,null,null,null
1115268,songtao,32.2055909,119.4330477,node,hospital,黄山医院,null,null
1115268,songtao,32.2020049,119.4342065,node,taxi,null,null,null
1115268,songtao,32.1893419,119.4355921,node,taxi,null,null,null
1115268,songtao,32.2122562,119.4361071,node,restaurant,澳门豆捞,null,null
1115268,songtao,32.1958314,119.4357621,node,hospital,润州区民健康复门诊部,null,null
1115268,songtao,32.210266,119.4346463,node,hospital,润州区宝康门诊,null,null
1115268,songtao,32.2119657,119.437255,node,bank,工商银行,null,null
1115268,songtao,32.2048278,119.4336491,node,pub,美兰烟酒店,null,null
1115268,songtao,32.2142147,119.4358265,node,school,中华路小学,null,null
1115268,songtao,32.2111855,119.4357852,node,kindergarten,镇江市薛家巷幼儿园,null,null
1115268,songtao,32.192808,119.4354617,node,pharmacy,大德生,null,null
1115268,songtao,32.1999804,119.43484,node,hospital,黄山门诊,null,null
1115268,songtao,32.1995837,119.4349591,node,restaurant,同春大酒店,null,null
1115268,songtao,32.1909558,119.4347322,node,restaurant,紫燕百味鸡,null,null
1115268,songtao,32.2072794,119.4345069,node,toilets,null,null,null
1115268,songtao,32.2003731,119.4346479,node,school,镇江江天汽车技工学校,null,null
